checkInDate,checkOutDate,dislikedText,helpfulVotes,hotelId,hotelRatingScores/0/codeName,hotelRatingScores/0/name,hotelRatingScores/0/score,hotelRatingScores/1/codeName,hotelRatingScores/1/name,hotelRatingScores/1/score,hotelRatingScores/2/codeName,hotelRatingScores/2/name,hotelRatingScores/2/score,hotelRatingScores/3/codeName,hotelRatingScores/3/name,hotelRatingScores/3/score,hotelRatingScores/4/codeName,hotelRatingScores/4/name,hotelRatingScores/4/score,hotelRatingScores/5/codeName,hotelRatingScores/5/name,hotelRatingScores/5/score,hotelRatingScores/6/codeName,hotelRatingScores/6/name,hotelRatingScores/6/score,id,images/0,images/1,images/2,images/3,images/4,likedText,numberOfNights,propertyResponse,rating,reviewDate,reviewLanguage,reviewPage,reviewTitle,reviewsScoreFilter,roomInfo,startUrl,stayRoomId,totalCategoryReviews,travelerType,userAvatar,userLocation,userName
2024-09-11,2024-09-12,,,237636,hotel_staff,Staff,7.91348361968994,hotel_services,Facilities,6.85570812225342,hotel_clean,Cleanliness,7.20664072036743,hotel_comfort,Comfort,7.3326244354248,hotel_value,Value for money,6.43066501617432,hotel_location,Location,8.17419910430908,hotel_free_wifi,Free Wifi,7.07845449447632,4621f06ced764797,,,,,,,1,,8,2024-09-14T16:59:39.000Z,fr,1,,ALL,Superior Double Room with Sea View,https://www.booking.com/hotel/tn/bizerta-resort.html?aid=2276512&label=msn-m_Y0TI9YS6aOgJExgBSo_w-80814305438544%3Atikwd-80814394000511%3Aloc-227%3Anes%3Amte%3Alp227%3Adec%3Aqsbizerta%20resort%20congress%20spa&sid=670453c2eee7f279efb2eeda08e5ad51&dest_id=-723403&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1751552129&srpvid=fd80643861d10b74&type=total&ucfs=1&#tab-reviews,23763606,105,Solo traveler,https://xx.bstatic.com/static/img/review/avatars/ava-m.png,Morocco,Mohamed
2024-08-16,2024-08-18,"Télé et réfrigérateur qui ne fonctionnait pas dans une de nos chambres il a fallu attendre plus de 2h avant que mon mari trouve une solution .
Mon mari a appelé a la réception pour se plaindre on lui a quand même raccroché au nez. 
Il est descendu et a demandé à parler à un responsable. 
Une responsable est venue et à régler l'incident elle était plus que professionnelle agréable et a fait plus que son travail encore merci",0,237636,hotel_staff,Staff,7.91348361968994,hotel_services,Facilities,6.85570812225342,hotel_clean,Cleanliness,7.20664072036743,hotel_comfort,Comfort,7.3326244354248,hotel_value,Value for money,6.43066501617432,hotel_location,Location,8.17419910430908,hotel_free_wifi,Free Wifi,7.07845449447632,95583e80af15c5b8,https://q-xx.bstatic.com/xdata/images/xphoto/max1280x900/389971492.jpg?k=e4202515514d0c0b05c86373c29ea31548dd308ec6e06444dc76114f5e066aad&o=,https://q-xx.bstatic.com/xdata/images/xphoto/max1280x900/389971504.jpg?k=4e7b7ac98c240409b0fb6fd19f1c56a39a557373e8cdda0f1bd505422dc6c2c6&o=,https://r-xx.bstatic.com/xdata/images/xphoto/max1280x900/389971513.jpg?k=816e7d22b62978c829551cb2138459c0ce1ff8c172aa780b9347a62d47df4317&o=,,,"La piscine, le restaurant snack plats de qualité excellente citronnade et pizza, ,vu sur la mer",2,"Cher Client,

Merci pour votre retour détaillé. Nous sommes ravis que vous ayez apprécié la piscine, le snack avec ses plats de qualité, ainsi que la vue sur la mer.

Nous sommes sincèrement désolés pour les désagréments rencontrés avec la télévision et le réfrigérateur, ainsi que pour l&#39;attente et le malentendu avec notre réception. Ce n’est pas le niveau de service que nous souhaitons offrir. Nous transmettrons vos compliments à notre responsable pour son professionnalisme et son intervention rapide.

Nous espérons avoir l’opportunité de vous accueillir de nouveau et de vous offrir une expérience irréprochable.

Cordialement,
L’Équipe de l’hôtel Bizerta Resort",7,2024-09-10T07:31:07.000Z,fr,1,,ALL,Triple Room with City View,https://www.booking.com/hotel/tn/bizerta-resort.html?aid=2276512&label=msn-m_Y0TI9YS6aOgJExgBSo_w-80814305438544%3Atikwd-80814394000511%3Aloc-227%3Anes%3Amte%3Alp227%3Adec%3Aqsbizerta%20resort%20congress%20spa&sid=670453c2eee7f279efb2eeda08e5ad51&dest_id=-723403&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1751552129&srpvid=fd80643861d10b74&type=total&ucfs=1&#tab-reviews,23763603,105,Group,https://xx.bstatic.com/static/img/review/avatars/ava-r.png,France,Raouda
2024-08-09,2024-08-13,"le petit dejeuner
le sanitaire (flexible, baignoire, fuite d'eau ...)....",0,237636,hotel_staff,Staff,7.91348361968994,hotel_services,Facilities,6.85570812225342,hotel_clean,Cleanliness,7.20664072036743,hotel_comfort,Comfort,7.3326244354248,hotel_value,Value for money,6.43066501617432,hotel_location,Location,8.17419910430908,hotel_free_wifi,Free Wifi,7.07845449447632,b0f6dc93830f987d,,,,,,non varié,4,"Merci d&#39;avoir pris le temps de partager votre avis. Nous sommes heureux que votre séjour ait été correct. Nous serions ravis d&#39;avoir l&#39;opportunité de vous offrir une expérience encore plus agréable lors de votre prochaine visite. N&#39;hésitez pas à nous faire part de vos suggestions pour améliorer nos services. À bientôt!

L’équipe de l’hôtel Bizerta Resort",7,2024-09-09T10:59:48.000Z,fr,1,c'était correct,ALL,Triple Room with City View,https://www.booking.com/hotel/tn/bizerta-resort.html?aid=2276512&label=msn-m_Y0TI9YS6aOgJExgBSo_w-80814305438544%3Atikwd-80814394000511%3Aloc-227%3Anes%3Amte%3Alp227%3Adec%3Aqsbizerta%20resort%20congress%20spa&sid=670453c2eee7f279efb2eeda08e5ad51&dest_id=-723403&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1751552129&srpvid=fd80643861d10b74&type=total&ucfs=1&#tab-reviews,23763603,105,Family,,Tunisia,Kouais
2024-09-07,2024-09-08,"Pour les asmathiques comme moi, je vous déconseille cet hôtel. Il a la particularité d’avoir de la moquettes dans les chambres et qui plus est n’est pas systématiquement nettoyé. D’autant plus que l’hôtel ne dispose pas de chambres non fumeurs (toutes chambres disposent d’un cendrier)…donc risque d’avoir des odeurs de cigarettes dans certaines d’entre elles. De plus le service n’est pas digne d’un 4* : des verres proposés mais pas de bouteille d’eau ce qui est le minimum requis. Pour réussir à dormir, j’ai du mettre un t-shirt sur l’oreiller tellement qu’il était chargé de poussière. Je vous déconseille cet hôtel pour la vétusté des chambres. Sinon le personnel essaye de faire le nécessaire avec le peu de moyens mis à disposition. Cher pour ce que c’est (110€/nuit en septembre.",0,237636,hotel_staff,Staff,7.91348361968994,hotel_services,Facilities,6.85570812225342,hotel_clean,Cleanliness,7.20664072036743,hotel_comfort,Comfort,7.3326244354248,hotel_value,Value for money,6.43066501617432,hotel_location,Location,8.17419910430908,hotel_free_wifi,Free Wifi,7.07845449447632,cecf44b4c73569c2,https://q-xx.bstatic.com/xdata/images/xphoto/max1280x900/380194849.jpg?k=a51fbfd2a66cb0979dfd5dbfc24e73b3ff7b50672c259bb196ab98927863506c&o=,https://r-xx.bstatic.com/xdata/images/xphoto/max1280x900/380196654.jpg?k=e71b9f465fb6e8224b8f9ff3f04f1af9d7128994189058222f2d6c07cc9528cd&o=,,,,L’emplacement,1,"Merci d’avoir pris le temps de partager votre expérience. Nous sommes sincèrement désolés que votre séjour n’ait pas répondu à vos attentes. Nous comprenons vos préoccupations concernant la moquette et l’absence de chambres non-fumeurs, et nous prenons en compte vos remarques pour améliorer notre confort et nos services.

Nous regrettons également les problèmes rencontrés avec la propreté et le service, qui ne correspondent pas à nos standards. Nous allons renforcer nos efforts pour offrir une meilleure expérience à nos clients, notamment en matière de propreté et d’attention aux détails.

Nous vous remercions pour votre retour constructif et nous espérons avoir l’occasion de vous accueillir à nouveau dans de meilleures conditions.

L’équipe de l’hôtel Bizerta Resort",2,2024-09-09T08:06:28.000Z,fr,1,Hôtel ne disposant pas de chambres non fumeur,ALL,Chambre Double vue sur Ville ,https://www.booking.com/hotel/tn/bizerta-resort.html?aid=2276512&label=msn-m_Y0TI9YS6aOgJExgBSo_w-80814305438544%3Atikwd-80814394000511%3Aloc-227%3Anes%3Amte%3Alp227%3Adec%3Aqsbizerta%20resort%20congress%20spa&sid=670453c2eee7f279efb2eeda08e5ad51&dest_id=-723403&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1751552129&srpvid=fd80643861d10b74&type=total&ucfs=1&#tab-reviews,23763602,105,Couple,https://xx.bstatic.com/static/img/review/avatars/ava-a.png,France,Abdelhak
2024-08-31,2024-09-01,,,237636,hotel_staff,Staff,7.91348361968994,hotel_services,Facilities,6.85570812225342,hotel_clean,Cleanliness,7.20664072036743,hotel_comfort,Comfort,7.3326244354248,hotel_value,Value for money,6.43066501617432,hotel_location,Location,8.17419910430908,hotel_free_wifi,Free Wifi,7.07845449447632,4ddc4534060b69d1,,,,,,,1,,10,2024-09-05T16:02:43.000Z,fr,1,,ALL,Chambre Double vue sur Ville ,https://www.booking.com/hotel/tn/bizerta-resort.html?aid=2276512&label=msn-m_Y0TI9YS6aOgJExgBSo_w-80814305438544%3Atikwd-80814394000511%3Aloc-227%3Anes%3Amte%3Alp227%3Adec%3Aqsbizerta%20resort%20congress%20spa&sid=670453c2eee7f279efb2eeda08e5ad51&dest_id=-723403&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1751552129&srpvid=fd80643861d10b74&type=total&ucfs=1&#tab-reviews,23763602,105,Couple,,Tunisia,Siwar
2024-08-01,2024-08-08,À notre arrivée le TPE ne marchait soit disant pour payer en carte du jamais vu,0,237636,hotel_staff,Staff,7.91348361968994,hotel_services,Facilities,6.85570812225342,hotel_clean,Cleanliness,7.20664072036743,hotel_comfort,Comfort,7.3326244354248,hotel_value,Value for money,6.43066501617432,hotel_location,Location,8.17419910430908,hotel_free_wifi,Free Wifi,7.07845449447632,4cecd88a53ed0c8c,,,,,,,7,"Merci d’avoir pris le temps de partager votre expérience. Nous sommes désolés pour l&#39;incident concernant le TPE à votre arrivée, et nous comprenons que cela ait pu être gênant. Nous faisons de notre mieux pour maintenir nos équipements en parfait état de fonctionnement, et nous nous excusons pour la gêne occasionnée. Nous espérons avoir l’opportunité de vous accueillir à nouveau dans de meilleures conditions.

L’équipe de l’hôtel Bizerta Resort",5,2024-09-04T10:29:27.000Z,fr,2,Passable,ALL,Chambre Double vue sur Ville ,https://www.booking.com/hotel/tn/bizerta-resort.html?aid=2276512&label=msn-m_Y0TI9YS6aOgJExgBSo_w-80814305438544%3Atikwd-80814394000511%3Aloc-227%3Anes%3Amte%3Alp227%3Adec%3Aqsbizerta%20resort%20congress%20spa&sid=670453c2eee7f279efb2eeda08e5ad51&dest_id=-723403&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1751552129&srpvid=fd80643861d10b74&type=total&ucfs=1&#tab-reviews,23763602,105,Couple,https://lh3.googleusercontent.com/a/AATXAJxMSJ85ArWs5QccqDE5n9f2xwLmk02glbdHoqRh=s96-c,France,El
2024-08-19,2024-08-26,"Smoking Permitted anywhere it seems within hotel, this is horrible. No Iron for clothes.",0,237636,hotel_staff,Staff,7.91348361968994,hotel_services,Facilities,6.85570812225342,hotel_clean,Cleanliness,7.20664072036743,hotel_comfort,Comfort,7.3326244354248,hotel_value,Value for money,6.43066501617432,hotel_location,Location,8.17419910430908,hotel_free_wifi,Free Wifi,7.07845449447632,683911727c17c499,,,,,,The location,7,"Thank you for your feedback. We apologize for the smoking issue and the lack of an iron in the room. Your comments are valuable, and we will work on improving these aspects. We hope to welcome you back soon.


Bizerta Resort hotel Team",2,2024-09-02T10:50:28.000Z,xu,2,Not Happy,ALL,Chambre Double vue sur Ville ,https://www.booking.com/hotel/tn/bizerta-resort.html?aid=2276512&label=msn-m_Y0TI9YS6aOgJExgBSo_w-80814305438544%3Atikwd-80814394000511%3Aloc-227%3Anes%3Amte%3Alp227%3Adec%3Aqsbizerta%20resort%20congress%20spa&sid=670453c2eee7f279efb2eeda08e5ad51&dest_id=-723403&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1751552129&srpvid=fd80643861d10b74&type=total&ucfs=1&#tab-reviews,23763602,105,Solo traveler,https://xx.bstatic.com/static/img/review/avatars/ava-m.png,Canada,Michael
2024-08-11,2024-08-25,,,237636,hotel_staff,Staff,7.91348361968994,hotel_services,Facilities,6.85570812225342,hotel_clean,Cleanliness,7.20664072036743,hotel_comfort,Comfort,7.3326244354248,hotel_value,Value for money,6.43066501617432,hotel_location,Location,8.17419910430908,hotel_free_wifi,Free Wifi,7.07845449447632,908abf8b99439c6b,,,,,,,14,,10,2024-08-26T20:52:08.000Z,it,2,,ALL,Superior Double Room with Sea View,https://www.booking.com/hotel/tn/bizerta-resort.html?aid=2276512&label=msn-m_Y0TI9YS6aOgJExgBSo_w-80814305438544%3Atikwd-80814394000511%3Aloc-227%3Anes%3Amte%3Alp227%3Adec%3Aqsbizerta%20resort%20congress%20spa&sid=670453c2eee7f279efb2eeda08e5ad51&dest_id=-723403&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1751552129&srpvid=fd80643861d10b74&type=total&ucfs=1&#tab-reviews,23763606,105,Couple,https://graph.facebook.com/v2.9/10207826260686947/picture?type=square&height=64&width=64,Italy,Emilio
2024-08-16,2024-08-21,,,237636,hotel_staff,Staff,7.91348361968994,hotel_services,Facilities,6.85570812225342,hotel_clean,Cleanliness,7.20664072036743,hotel_comfort,Comfort,7.3326244354248,hotel_value,Value for money,6.43066501617432,hotel_location,Location,8.17419910430908,hotel_free_wifi,Free Wifi,7.07845449447632,43495167eb1c9e04,,,,,,,5,,8,2024-08-25T14:50:18.000Z,fr,2,,ALL,Superior Double Room with Sea View,https://www.booking.com/hotel/tn/bizerta-resort.html?aid=2276512&label=msn-m_Y0TI9YS6aOgJExgBSo_w-80814305438544%3Atikwd-80814394000511%3Aloc-227%3Anes%3Amte%3Alp227%3Adec%3Aqsbizerta%20resort%20congress%20spa&sid=670453c2eee7f279efb2eeda08e5ad51&dest_id=-723403&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1751552129&srpvid=fd80643861d10b74&type=total&ucfs=1&#tab-reviews,23763606,105,Couple,https://xx.bstatic.com/static/img/review/avatars/ava-a.png,Algeria,Achour
2024-08-17,2024-08-18,,,237636,hotel_staff,Staff,7.91348361968994,hotel_services,Facilities,6.85570812225342,hotel_clean,Cleanliness,7.20664072036743,hotel_comfort,Comfort,7.3326244354248,hotel_value,Value for money,6.43066501617432,hotel_location,Location,8.17419910430908,hotel_free_wifi,Free Wifi,7.07845449447632,6598c706d31422d8,,,,,,,1,,8,2024-08-22T15:06:47.000Z,fr,2,,ALL,Superior Double Room with Sea View,https://www.booking.com/hotel/tn/bizerta-resort.html?aid=2276512&label=msn-m_Y0TI9YS6aOgJExgBSo_w-80814305438544%3Atikwd-80814394000511%3Aloc-227%3Anes%3Amte%3Alp227%3Adec%3Aqsbizerta%20resort%20congress%20spa&sid=670453c2eee7f279efb2eeda08e5ad51&dest_id=-723403&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1751552129&srpvid=fd80643861d10b74&type=total&ucfs=1&#tab-reviews,23763606,105,Couple,https://xx.bstatic.com/static/img/review/avatars/ava-b.png,France,Bilel
2024-07-09,2024-07-21,,0,237636,hotel_staff,Staff,7.91348361968994,hotel_services,Facilities,6.85570812225342,hotel_clean,Cleanliness,7.20664072036743,hotel_comfort,Comfort,7.3326244354248,hotel_value,Value for money,6.43066501617432,hotel_location,Location,8.17419910430908,hotel_free_wifi,Free Wifi,7.07845449447632,b529a35504fc3fec,,,,,,"excellent, personnel agréable et très professionel",12,"Merci beaucoup pour votre excellent retour! Nous sommes ravis que vous ayez apprécié la propreté de l&#39;hôtel ainsi que l&#39;accueil de notre équipe. Votre satisfaction est notre priorité, et nous espérons vous accueillir à nouveau très bientôt!


L’équipe de l’hôtel Bizerta Resort",10,2024-08-18T07:10:11.000Z,fr,2,A RECOMMANDER SUPER HOTEL PROPRE ET PERSONNEL AU TOP,ALL,One-Bedroom Suite,https://www.booking.com/hotel/tn/bizerta-resort.html?aid=2276512&label=msn-m_Y0TI9YS6aOgJExgBSo_w-80814305438544%3Atikwd-80814394000511%3Aloc-227%3Anes%3Amte%3Alp227%3Adec%3Aqsbizerta%20resort%20congress%20spa&sid=670453c2eee7f279efb2eeda08e5ad51&dest_id=-723403&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1751552129&srpvid=fd80643861d10b74&type=total&ucfs=1&#tab-reviews,23763604,105,Family,https://xx.bstatic.com/static/img/review/avatars/ava-k.png,France,Kamel
2024-08-11,2024-08-12,petit déjeuner très modeste,1,237636,hotel_staff,Staff,7.91348361968994,hotel_services,Facilities,6.85570812225342,hotel_clean,Cleanliness,7.20664072036743,hotel_comfort,Comfort,7.3326244354248,hotel_value,Value for money,6.43066501617432,hotel_location,Location,8.17419910430908,hotel_free_wifi,Free Wifi,7.07845449447632,83758b3204f64623,,,,,,l’emplacement,1,,7,2024-08-16T11:09:06.000Z,fr,2,,ALL,Chambre Double vue sur Ville ,https://www.booking.com/hotel/tn/bizerta-resort.html?aid=2276512&label=msn-m_Y0TI9YS6aOgJExgBSo_w-80814305438544%3Atikwd-80814394000511%3Aloc-227%3Anes%3Amte%3Alp227%3Adec%3Aqsbizerta%20resort%20congress%20spa&sid=670453c2eee7f279efb2eeda08e5ad51&dest_id=-723403&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1751552129&srpvid=fd80643861d10b74&type=total&ucfs=1&#tab-reviews,23763602,105,Family,https://xx.bstatic.com/static/img/review/avatars/ava-b.png,France,Bochra
2024-07-16,2024-07-19,,,237636,hotel_staff,Staff,7.91348361968994,hotel_services,Facilities,6.85570812225342,hotel_clean,Cleanliness,7.20664072036743,hotel_comfort,Comfort,7.3326244354248,hotel_value,Value for money,6.43066501617432,hotel_location,Location,8.17419910430908,hotel_free_wifi,Free Wifi,7.07845449447632,021ccccffb1b9675,,,,,,,3,,5,2024-08-15T13:41:38.000Z,en,2,,ALL,Chambre Double vue sur Ville ,https://www.booking.com/hotel/tn/bizerta-resort.html?aid=2276512&label=msn-m_Y0TI9YS6aOgJExgBSo_w-80814305438544%3Atikwd-80814394000511%3Aloc-227%3Anes%3Amte%3Alp227%3Adec%3Aqsbizerta%20resort%20congress%20spa&sid=670453c2eee7f279efb2eeda08e5ad51&dest_id=-723403&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1751552129&srpvid=fd80643861d10b74&type=total&ucfs=1&#tab-reviews,23763602,105,Couple,,France,Yasmine
2024-07-20,2024-07-27,,,237636,hotel_staff,Staff,7.91348361968994,hotel_services,Facilities,6.85570812225342,hotel_clean,Cleanliness,7.20664072036743,hotel_comfort,Comfort,7.3326244354248,hotel_value,Value for money,6.43066501617432,hotel_location,Location,8.17419910430908,hotel_free_wifi,Free Wifi,7.07845449447632,73e20e755dfcc947,,,,,,,7,,10,2024-08-11T13:53:58.000Z,fr,2,,ALL,Chambre Double vue sur Ville ,https://www.booking.com/hotel/tn/bizerta-resort.html?aid=2276512&label=msn-m_Y0TI9YS6aOgJExgBSo_w-80814305438544%3Atikwd-80814394000511%3Aloc-227%3Anes%3Amte%3Alp227%3Adec%3Aqsbizerta%20resort%20congress%20spa&sid=670453c2eee7f279efb2eeda08e5ad51&dest_id=-723403&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1751552129&srpvid=fd80643861d10b74&type=total&ucfs=1&#tab-reviews,23763602,105,Couple,https://xx.bstatic.com/xdata/images/xphoto/square64/174100562.jpg?k=48e8fadb3d2195ad69c9367d48ed7c439524221d2f25e7283f93c97e0472a8b8&o=,Belgium,Datebayo
2024-08-06,2024-08-08,Je n’ai pas aimé la moquette dans la chambre et le petit déjeuner était pote.,2,237636,hotel_staff,Staff,7.91348361968994,hotel_services,Facilities,6.85570812225342,hotel_clean,Cleanliness,7.20664072036743,hotel_comfort,Comfort,7.3326244354248,hotel_value,Value for money,6.43066501617432,hotel_location,Location,8.17419910430908,hotel_free_wifi,Free Wifi,7.07845449447632,64730130ce6c0bef,,,,,,La piscine intérieure,2,,6,2024-08-08T23:29:29.000Z,fr,2,Bien en famille,ALL,Chambre Double vue sur Ville ,https://www.booking.com/hotel/tn/bizerta-resort.html?aid=2276512&label=msn-m_Y0TI9YS6aOgJExgBSo_w-80814305438544%3Atikwd-80814394000511%3Aloc-227%3Anes%3Amte%3Alp227%3Adec%3Aqsbizerta%20resort%20congress%20spa&sid=670453c2eee7f279efb2eeda08e5ad51&dest_id=-723403&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1751552129&srpvid=fd80643861d10b74&type=total&ucfs=1&#tab-reviews,23763602,105,Family,https://xx.bstatic.com/static/img/review/avatars/ava-b.png,France,Benabdallah
2024-07-09,2024-07-11,Strand lång borta,0,237636,hotel_staff,Staff,7.91348361968994,hotel_services,Facilities,6.85570812225342,hotel_clean,Cleanliness,7.20664072036743,hotel_comfort,Comfort,7.3326244354248,hotel_value,Value for money,6.43066501617432,hotel_location,Location,8.17419910430908,hotel_free_wifi,Free Wifi,7.07845449447632,1e725c91a13b8646,,,,,,Jätt bra men strand smutsigt,2,,7,2024-08-07T15:02:50.000Z,sv,2,Bra,ALL,Triple Room with City View,https://www.booking.com/hotel/tn/bizerta-resort.html?aid=2276512&label=msn-m_Y0TI9YS6aOgJExgBSo_w-80814305438544%3Atikwd-80814394000511%3Aloc-227%3Anes%3Amte%3Alp227%3Adec%3Aqsbizerta%20resort%20congress%20spa&sid=670453c2eee7f279efb2eeda08e5ad51&dest_id=-723403&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1751552129&srpvid=fd80643861d10b74&type=total&ucfs=1&#tab-reviews,23763603,105,Family,https://xx.bstatic.com/static/img/review/avatars/ava-n.png,Tunisia,Nabil
2024-08-02,2024-08-04,"J'ai tous apprécié hotel digne de ces 4 étoiles,
A recommander au couple pour passé un séjour de noce dans lieu de qualité standing",0,237636,hotel_staff,Staff,7.91348361968994,hotel_services,Facilities,6.85570812225342,hotel_clean,Cleanliness,7.20664072036743,hotel_comfort,Comfort,7.3326244354248,hotel_value,Value for money,6.43066501617432,hotel_location,Location,8.17419910430908,hotel_free_wifi,Free Wifi,7.07845449447632,dc28a87a2484a581,,,,,,".nous avons passé un très bon moment. 
Endroit très paisible,propre et élégant 
Le Personnel est discret et à l'écoute de nos désirs. 
Le restaurant est très propre et variés 
Avec Buffet à volonté de bonne qualité Et frais 
Grand merci au chef et au femme de ménage 
D'une gentillesse inégalée autre part",2,,10,2024-08-04T21:37:24.000Z,fr,2,,ALL,One-Bedroom Suite,https://www.booking.com/hotel/tn/bizerta-resort.html?aid=2276512&label=msn-m_Y0TI9YS6aOgJExgBSo_w-80814305438544%3Atikwd-80814394000511%3Aloc-227%3Anes%3Amte%3Alp227%3Adec%3Aqsbizerta%20resort%20congress%20spa&sid=670453c2eee7f279efb2eeda08e5ad51&dest_id=-723403&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1751552129&srpvid=fd80643861d10b74&type=total&ucfs=1&#tab-reviews,23763604,105,Couple,https://lh3.googleusercontent.com/a/AAcHTteuYw7FKHmjcuGJfmb5Y46F45yV1GktDZPldgdKTDwS=s96-c,France,Oualid
2024-07-27,2024-08-02,Ras,0,237636,hotel_staff,Staff,7.91348361968994,hotel_services,Facilities,6.85570812225342,hotel_clean,Cleanliness,7.20664072036743,hotel_comfort,Comfort,7.3326244354248,hotel_value,Value for money,6.43066501617432,hotel_location,Location,8.17419910430908,hotel_free_wifi,Free Wifi,7.07845449447632,ac995e8e0cd5ba27,,,,,,L accueil,6,,10,2024-08-03T13:41:30.000Z,fr,2,Tres bon sejour endroit calme et reposant,ALL,Chambre Double vue sur Ville ,https://www.booking.com/hotel/tn/bizerta-resort.html?aid=2276512&label=msn-m_Y0TI9YS6aOgJExgBSo_w-80814305438544%3Atikwd-80814394000511%3Aloc-227%3Anes%3Amte%3Alp227%3Adec%3Aqsbizerta%20resort%20congress%20spa&sid=670453c2eee7f279efb2eeda08e5ad51&dest_id=-723403&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1751552129&srpvid=fd80643861d10b74&type=total&ucfs=1&#tab-reviews,23763602,105,Family,https://xx.bstatic.com/static/img/review/avatars/ava-h.png,France,Hanane
2024-07-28,2024-07-31,,,237636,hotel_staff,Staff,7.91348361968994,hotel_services,Facilities,6.85570812225342,hotel_clean,Cleanliness,7.20664072036743,hotel_comfort,Comfort,7.3326244354248,hotel_value,Value for money,6.43066501617432,hotel_location,Location,8.17419910430908,hotel_free_wifi,Free Wifi,7.07845449447632,d4aef30c1c767437,,,,,,,3,,8,2024-07-31T20:45:44.000Z,fr,2,,ALL,One-Bedroom Suite,https://www.booking.com/hotel/tn/bizerta-resort.html?aid=2276512&label=msn-m_Y0TI9YS6aOgJExgBSo_w-80814305438544%3Atikwd-80814394000511%3Aloc-227%3Anes%3Amte%3Alp227%3Adec%3Aqsbizerta%20resort%20congress%20spa&sid=670453c2eee7f279efb2eeda08e5ad51&dest_id=-723403&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1751552129&srpvid=fd80643861d10b74&type=total&ucfs=1&#tab-reviews,23763604,105,Couple,https://xx.bstatic.com/static/img/review/avatars/ava-a.png,Tunisia,Ayadi
